ID_100731	Den Star will der Bodyguard verstecken. Dieser hat	... einen Plan, den Star durch einen Hintereingang aus dem Hotel zu schleusen.	Auf was bezieht sich das "Dieser" in dem Satz, den Sie ergänzt haben?	Auf den Bodyguard.
ID_100857	Der Künstler will den Politiker zeichnen. Dieser ist	... bekannt für seine ausdrucksstarken Reden.	Auf was bezieht sich das "Dieser" in dem Satz, den Sie ergänzt haben?	"Dieser" bezieht sich auf den Politiker.
ID_100780	Der Komödiant will den Clown einladen. Der hat	... einen roten Nasen und eine lustige Mütze. 🤡	Auf was bezieht sich das "Der" in dem Satz, den Sie ergänzt haben?	Das "Der" bezieht sich auf den Clown.
ID_100766	Den Jungen will der Babysitter tadeln. Er hat	... sein Zimmer nicht aufgeräumt.	Auf was bezieht sich das "Er" in dem Satz, den Sie ergänzt haben?	Das "Er" bezieht sich auf den Jungen.
ID_100787	Der Polizist will den Raser prüfen. Der hat	...zu schnell gefahren.	Auf was bezieht sich das "Der" in dem Satz, den Sie ergänzt haben?	Das "Der" bezieht sich auf "den Raser".
ID_100864	Der Kunde will den Fachmann aufsuchen. Er ist	Der Kunde ist  **unglücklich** mit dem Service.	Auf was bezieht sich das "Er" in dem Satz, den Sie ergänzt haben?	Das "Er" bezieht sich auf den **Kunden**.
ID_100871	Der Fahrer will den Anfänger überholen. Er ist	Der Fahrer ist zu schnell unterwegs.	Auf was bezieht sich das "Er" in dem Satz, den Sie ergänzt haben?	Auf "den Fahrer"
ID_100773	Den Patienten will der Arzt untersuchen. Er hat	... einen Verdacht auf eine Gehirnerschütterung.	Auf was bezieht sich das "Er" in dem Satz, den Sie ergänzt haben?	Das "Er" bezieht sich auf den Patienten.
ID_100885	Der Steuerberater will den Geschäftsmann warnen. Er ist	Der Steuerberater will den Geschäftsmann warnen. Er ist  **in finanzielle Schwierigkeiten geraten**.	Auf was bezieht sich das "Er" in dem Satz, den Sie ergänzt haben?	Das "Er" bezieht sich auf den **Geschäftsmann**.
ID_100878	Der Samariter soll den Kranken pflegen. Er ist	Der Samariter soll den Kranken pflegen. Er ist **von einem Sturz verletzt worden**.	Auf was bezieht sich das "Er" in dem Satz, den Sie ergänzt haben?	Das "Er" bezieht sich auf den Kranken.
