ID_100135	Der Mieter will den Maler bezahlen. Der ist	DerMieterwilldenMalerbezahlen.	Auf was bezieht sich das "Der" in dem Satz, den Sie ergänzt haben?	Auf"Mieter"
ID_100189	Der Arzt will den Patienten untersuchen. Er hat	ErhateinenPatienten.	Auf was bezieht sich das "Er" in dem Satz, den Sie ergänzt haben?	Auf"Patienten"
ID_100033	Den Clown will der Komödiant einladen. Der hat	DenClownwillderKomödianteinladen.DerhateinenUnfallgehabtundbrauchtdringendeineBehandlung.	Auf was bezieht sich das "Der" in dem Satz, den Sie ergänzt haben?	Auf"Clown"
ID_100069	Den Angeklagten will der Anwalt kontrollieren. Dieser ist	DerAngeklagte.	Auf was bezieht sich das "Dieser" in dem Satz, den Sie ergänzt haben?	Auf"Angeklagten"
ID_100093	Den Besucher will der Abiturient erschrecken. Er ist	Eristbetrunkenundbenimmtsichunangemessen.	Auf was bezieht sich das "Er" in dem Satz, den Sie ergänzt haben?	Auf"besucher"
ID_100153	Der Auszubildende soll den Buchhalter sehen. Dieser hat	ErhateinenUnfallgehabtundistverletzt.	Auf was bezieht sich das "Dieser" in dem Satz, den Sie ergänzt haben?	Auf"Buchhalter"
ID_100123	Der Sanitäter muss den Verletzten tragen. Der ist	DeristvoneinemAutoangefahrenworden.	Auf was bezieht sich das "Der" in dem Satz, den Sie ergänzt haben?	Auf"Verletzten"
ID_100165	Der Lehrer will den Klassensprecher loben. Dieser hat	EineguteRedegehalten.	Auf was bezieht sich das "Dieser" in dem Satz, den Sie ergänzt haben?	Auf"hateineguteRedegehalten"
ID_100111	Der Soldat will den Kameraden überraschen. Der ist	EristvoneinemAutoangefahrenworden.	Auf was bezieht sich das "Der" in dem Satz, den Sie ergänzt haben?	Auf"Kameraden"
ID_100009	Den Koch soll der Ober loben. Der hat	DasEssengekocht.	Auf was bezieht sich das "Der" in dem Satz, den Sie ergänzt haben?	Auf"Ober"
ID_100105	Den Geschäftsmann will der Steuerberater warnen. Er ist	EristvoneinemAutoangefahrenworden.	Auf was bezieht sich das "Er" in dem Satz, den Sie ergänzt haben?	Auf"Verletzten"
ID_100129	Der Bäckermeister will den Unruhestifter melden. Der ist	DerBäckermeisterwilldenUnruhestiftermelden.	Auf was bezieht sich das "Der" in dem Satz, den Sie ergänzt haben?	Auf"Bäckermeister"
ID_100063	Den Reiseleiter will der Busfahrer wecken. Dieser ist	Schläfrig.	Auf was bezieht sich das "Dieser" in dem Satz, den Sie ergänzt haben?	Auf"Reiseleiter"
ID_100051	Den Ordnungshüter soll der Passant informieren. Dieser ist	EristvoneinemAutoangefahrenworden.	Auf was bezieht sich das "Dieser" in dem Satz, den Sie ergänzt haben?	Auf"Passant"
ID_100159	Der Trainer will den Sieger ehren. Dieser hat	DenSiegerrungen.	Auf was bezieht sich das "Dieser" in dem Satz, den Sie ergänzt haben?	Auf"Sieger"
ID_100207	Der Babysitter will den Jungen tadeln. Er hat	ErhatdasSpielzeugdesJungenzerstört.	Auf was bezieht sich das "Er" in dem Satz, den Sie ergänzt haben?	Auf"Jungen"
ID_100075	Den Kranken soll der Samariter pflegen. Er ist	EristvoneinemAutoangefahrenworden.	Auf was bezieht sich das "Er" in dem Satz, den Sie ergänzt haben?	Auf"Krank"
ID_100117	Der Pförtner soll den Hausmeister benachrichtigen. Der ist	DerPförtnersolldenHausmeisterbenachrichtigen.	Auf was bezieht sich das "Der" in dem Satz, den Sie ergänzt haben?	Auf"Hausmeister"
ID_100171	Der Vorgesetzte will den Assistenten suchen. Dieser hat	DieSanitäter.	Auf was bezieht sich das "Dieser" in dem Satz, den Sie ergänzt haben?	Auf"Assistenten"
ID_100183	Der Vater will den Sohn küssen. Er hat	ErhatdenSohngeküsst.	Auf was bezieht sich das "Er" in dem Satz, den Sie ergänzt haben?	Auf"geküsst"
ID_100003	Den Professor soll der Doktorand vertreten. Der hat	DerhatdenProfessorvertreten.	Auf was bezieht sich das "Der" in dem Satz, den Sie ergänzt haben?	Auf"Professor"
ID_100045	Den Politiker will der Künstler zeichnen. Dieser ist	DerKünstlerwilldenPolitikerzeichnen.	Auf was bezieht sich das "Dieser" in dem Satz, den Sie ergänzt haben?	Auf"Politiker"
ID_100015	Den Abenteurer soll der Journalist fotografieren. Der hat	DieKamera	Auf was bezieht sich das "Der" in dem Satz, den Sie ergänzt haben?	Auf"Abenteurer"
ID_100087	Den Gast soll der Kellner bedienen. Er ist	EristeinGast.	Auf was bezieht sich das "Er" in dem Satz, den Sie ergänzt haben?	Auf"Gast"
ID_100099	Den Fachmann will der Kunde aufsuchen. Er ist	EristeinElektriker.	Auf was bezieht sich das "Er" in dem Satz, den Sie ergänzt haben?	Auf"Fachmann"
