ID_102831	Dem Hotelier hat der Tourist missfallen. Dieser war	Dieser war unhöflich zu anderen Gästen.	Auf was bezieht sich das "Dieser" in dem Satz, den Sie ergänzt haben?	Auf "Tourist"
ID_102207	Der Hirsch ist dem Jäger aufgefallen. Dieser wollte	... ihn erlegen.	Auf was bezieht sich das "Dieser" in dem Satz, den Sie ergänzt haben?	Auf "Jäger"
ID_101499	Dem Hund ist der Hase entgangen. Er ist	... zu schnell für ihn.	Auf was bezieht sich das "Er" in dem Satz, den Sie ergänzt haben?	Das "Er" bezieht sich auf den Hase.
ID_101803	Der Handwerker hat dem Kunden behagt. Der wollte	Der Satz ist unvollständig. Es fehlt das Verb, das beschreibt, was der Kunde wollte.	Auf was bezieht sich das "Der" in dem Satz, den Sie ergänzt haben?	Auf "Kunde"
ID_102383	Der Autor ist dem Leser aufgefallen. Der konnte	... den Fehler in der Grammatik erkennen.	Auf was bezieht sich das "Der" in dem Satz, den Sie ergänzt haben?	Auf "Autor"
ID_102251	Dem Lehrer ist der Schüler aufgefallen. Dieser hatte	... seine Hausaufgaben nicht gemacht.	Auf was bezieht sich das "Dieser" in dem Satz, den Sie ergänzt haben?	Auf "Schüler"
ID_101683	Dem Dieb ist der Jogger entgangen. Dieser ist	... in den Wald gelaufen.	Auf was bezieht sich das "Dieser" in dem Satz, den Sie ergänzt haben?	Auf "Jogger"
ID_102791	Der Gärtner hat dem Butler missfallen. Dieser durfte	"diesen"	Auf was bezieht sich das "Dieser" in dem Satz, den Sie ergänzt haben?	Auf "Butler"
ID_102211	Der Hirsch ist dem Jäger aufgefallen. Dieser wollte	... ihn erlegen.	Auf was bezieht sich das "Dieser" in dem Satz, den Sie ergänzt haben?	Auf "Jäger"
ID_101863	Dem Piloten hat der Reisende behagt. Er war	Er war zufrieden.	Auf was bezieht sich das "Er" in dem Satz, den Sie ergänzt haben?	Das "Er" bezieht sich auf "Reisende".
ID_103359	Der Politiker hat dem Journalisten imponiert. Dieser wollte	... mehr über seine politischen Ansichten erfahren.	Auf was bezieht sich das "Dieser" in dem Satz, den Sie ergänzt haben?	Auf "Journalist"
ID_102215	Der Hirsch ist dem Jäger aufgefallen. Dieser wollte	... ihn erlegen.	Auf was bezieht sich das "Dieser" in dem Satz, den Sie ergänzt haben?	Auf "Jäger"
ID_102027	Der Musiker hat dem Zuhörer behagt. Er konnte	Er konnte die Zuhörer mit seiner Musik begeistern.	Auf was bezieht sich das "Er" in dem Satz, den Sie ergänzt haben?	Auf "Musiker"
ID_103191	Der Pilger hat dem Papst gefallen. Er war	Er war sehr glücklich darüber.	Auf was bezieht sich das "Er" in dem Satz, den Sie ergänzt haben?	Das "Er" bezieht sich auf "Pilger".
ID_102835	Dem Hotelier hat der Tourist missfallen. Dieser war	Dieser war unhöflich zu anderen Gästen.	Auf was bezieht sich das "Dieser" in dem Satz, den Sie ergänzt haben?	Auf "Tourist"
ID_102783	Der Gärtner hat dem Butler missfallen. Dieser durfte	"diesen"	Auf was bezieht sich das "Dieser" in dem Satz, den Sie ergänzt haben?	Auf "Butler"
ID_103407	Dem Patienten hat der Arzt imponiert. Dieser ist	... ein sehr kompetenter Arzt.	Auf was bezieht sich das "Dieser" in dem Satz, den Sie ergänzt haben?	Auf "Arzt"
ID_101811	Der Handwerker hat dem Kunden behagt. Der wollte	Der Satz ist unvollständig. Es fehlt das Verb, das beschreibt, was der Kunde wollte.	Auf was bezieht sich das "Der" in dem Satz, den Sie ergänzt haben?	Auf "Kunde"
ID_101635	Der Eindringling ist dem Türsteher entgangen. Dieser hatte	"Er" bezieht sich auf "Türsteher".	Auf was bezieht sich das "Dieser" in dem Satz, den Sie ergänzt haben?	"Dieser" bezieht sich auf "Türsteher".
ID_102963	Der Sänger hat dem Zuhörer gefallen. Der ist	Der Sänger hat dem Zuhörer gefallen. Der Zuhörer ist zufrieden.	Auf was bezieht sich das "Der" in dem Satz, den Sie ergänzt haben?	Das "Der" bezieht sich auf "Zuhörer".
ID_102603	Der Künstler hat dem Zuschauer missfallen. Er ist	Er ist ein kontroverser Künstler, der bekannt dafür ist, provokante und umstrittene Kunstwerke zu schaffen.	Auf was bezieht sich das "Er" in dem Satz, den Sie ergänzt haben?	Auf "Künstler"
ID_102259	Dem Lehrer ist der Schüler aufgefallen. Dieser hatte	... seine Hausaufgaben nicht gemacht.	Auf was bezieht sich das "Dieser" in dem Satz, den Sie ergänzt haben?	Auf "Schüler"
ID_103003	Dem Professor hat der Student gefallen. Der hatte	... eine gute Antwort gegeben.	Auf was bezieht sich das "Der" in dem Satz, den Sie ergänzt haben?	Auf "Student"
ID_103235	Dem Reiter hat der Schmied gefallen. Er konnte	Er konnte sein Pferd nicht mehr reiten.	Auf was bezieht sich das "Er" in dem Satz, den Sie ergänzt haben?	Auf "Reiter"
ID_102651	Dem Polizisten hat der Autofahrer missfallen. Er war	Er war betrunken.	Auf was bezieht sich das "Er" in dem Satz, den Sie ergänzt haben?	Auf "Autofahrer"
ID_101511	Dem Hund ist der Hase entgangen. Er ist	... zu schnell für ihn.	Auf was bezieht sich das "Er" in dem Satz, den Sie ergänzt haben?	Das "Er" bezieht sich auf den Hase.
ID_101855	Dem Piloten hat der Reisende behagt. Er war	Er war zufrieden.	Auf was bezieht sich das "Er" in dem Satz, den Sie ergänzt haben?	Das "Er" bezieht sich auf "Reisende".
ID_102083	Dem Chef hat der Bewerber behagt. Er war	Er war sehr gut qualifiziert und hatte eine positive Ausstrahlung.	Auf was bezieht sich das "Er" in dem Satz, den Sie ergänzt haben?	Auf "Bewerber"
ID_102959	Der Sänger hat dem Zuhörer gefallen. Der ist	Der Sänger hat dem Zuhörer gefallen. Der Zuhörer ist zufrieden.	Auf was bezieht sich das "Der" in dem Satz, den Sie ergänzt haben?	Das "Der" bezieht sich auf "Zuhörer".
ID_101675	Dem Dieb ist der Jogger entgangen. Dieser ist	... in den Wald gelaufen.	Auf was bezieht sich das "Dieser" in dem Satz, den Sie ergänzt haben?	Auf "Jogger"
ID_103231	Dem Reiter hat der Schmied gefallen. Er konnte	Er konnte sein Pferd nicht mehr reiten.	Auf was bezieht sich das "Er" in dem Satz, den Sie ergänzt haben?	Auf "Reiter"
ID_102955	Der Sänger hat dem Zuhörer gefallen. Der ist	Der Sänger hat dem Zuhörer gefallen. Der Zuhörer ist zufrieden.	Auf was bezieht sich das "Der" in dem Satz, den Sie ergänzt haben?	Das "Der" bezieht sich auf "Zuhörer".
ID_102615	Der Künstler hat dem Zuschauer missfallen. Er ist	Er ist ein kontroverser Künstler, der bekannt dafür ist, provokante und umstrittene Kunstwerke zu schaffen.	Auf was bezieht sich das "Er" in dem Satz, den Sie ergänzt haben?	Auf "Künstler"
ID_102663	Dem Polizisten hat der Autofahrer missfallen. Er war	Er war betrunken.	Auf was bezieht sich das "Er" in dem Satz, den Sie ergänzt haben?	Auf "Autofahrer"
ID_102659	Dem Polizisten hat der Autofahrer missfallen. Er war	Er war betrunken.	Auf was bezieht sich das "Er" in dem Satz, den Sie ergänzt haben?	Auf "Autofahrer"
ID_101459	Der Bankräuber ist dem Polizisten entgangen. Er hat	Er hat sich versteckt.	Auf was bezieht sich das "Er" in dem Satz, den Sie ergänzt haben?	Auf "Bankräuber"
ID_103355	Der Politiker hat dem Journalisten imponiert. Dieser wollte	... mehr über seine politischen Ansichten erfahren.	Auf was bezieht sich das "Dieser" in dem Satz, den Sie ergänzt haben?	Auf "Journalist"
ID_103179	Der Pilger hat dem Papst gefallen. Er war	Er war sehr glücklich darüber.	Auf was bezieht sich das "Er" in dem Satz, den Sie ergänzt haben?	Das "Er" bezieht sich auf "Pilger".
ID_102655	Dem Polizisten hat der Autofahrer missfallen. Er war	Er war betrunken.	Auf was bezieht sich das "Er" in dem Satz, den Sie ergänzt haben?	Auf "Autofahrer"
ID_102427	Dem Feuerwehrmann ist der Brandstifter aufgefallen. Der hatte	... eine Zigarette weggeworfen.	Auf was bezieht sich das "Der" in dem Satz, den Sie ergänzt haben?	Auf "Brandstifter"
ID_102827	Dem Hotelier hat der Tourist missfallen. Dieser war	Dieser war unhöflich zu anderen Gästen.	Auf was bezieht sich das "Dieser" in dem Satz, den Sie ergänzt haben?	Auf "Tourist"
ID_102035	Der Musiker hat dem Zuhörer behagt. Er konnte	Er konnte die Zuhörer mit seiner Musik begeistern.	Auf was bezieht sich das "Er" in dem Satz, den Sie ergänzt haben?	Auf "Musiker"
ID_103015	Dem Professor hat der Student gefallen. Der hatte	... eine gute Antwort gegeben.	Auf was bezieht sich das "Der" in dem Satz, den Sie ergänzt haben?	Auf "Student"
ID_101507	Dem Hund ist der Hase entgangen. Er ist	... zu schnell für ihn.	Auf was bezieht sich das "Er" in dem Satz, den Sie ergänzt haben?	Das "Er" bezieht sich auf den Hase.
ID_102387	Der Autor ist dem Leser aufgefallen. Der konnte	... den Fehler in der Grammatik erkennen.	Auf was bezieht sich das "Der" in dem Satz, den Sie ergänzt haben?	Auf "Autor"
ID_101815	Der Handwerker hat dem Kunden behagt. Der wollte	Der Satz ist unvollständig. Es fehlt das Verb, das beschreibt, was der Kunde wollte.	Auf was bezieht sich das "Der" in dem Satz, den Sie ergänzt haben?	Auf "Kunde"
ID_102611	Der Künstler hat dem Zuschauer missfallen. Er ist	Er ist ein kontroverser Künstler, der bekannt dafür ist, provokante und umstrittene Kunstwerke zu schaffen.	Auf was bezieht sich das "Er" in dem Satz, den Sie ergänzt haben?	Auf "Künstler"
ID_101463	Der Bankräuber ist dem Polizisten entgangen. Er hat	Er hat sich versteckt.	Auf was bezieht sich das "Er" in dem Satz, den Sie ergänzt haben?	Auf "Bankräuber"
ID_103411	Dem Patienten hat der Arzt imponiert. Dieser ist	... ein sehr kompetenter Arzt.	Auf was bezieht sich das "Dieser" in dem Satz, den Sie ergänzt haben?	Auf "Arzt"
ID_102391	Der Autor ist dem Leser aufgefallen. Der konnte	... den Fehler in der Grammatik erkennen.	Auf was bezieht sich das "Der" in dem Satz, den Sie ergänzt haben?	Auf "Autor"
