ID_101254	Den Raser will der Polizist prüfen. Er hat	Er hat einen Alkoholwert von 0,8 Promille im Blut.	Auf was bezieht sich das "Er" in dem Satz, den Sie ergänzt haben?	Auf den Raser, den der Polizist prüfen will.
ID_101329	Der Steuerberater will den Geschäftsmann warnen. Dieser ist	Dieser ist von einem Auto angefahren worden.	Auf was bezieht sich das "Dieser" in dem Satz, den Sie ergänzt haben?	Auf "Geschäftsmann"
ID_101319	Der Kunde will den Fachmann aufsuchen. Dieser ist	Der Fachmann ist ein Notfallmediziner.	Auf was bezieht sich das "Dieser" in dem Satz, den Sie ergänzt haben?	Auf "den Fachmann".
ID_101239	Den Patienten will der Arzt untersuchen. Dieser ist	Er ist schwer verletzt und muss sofort in ein Krankenhaus gebracht werden.	Auf was bezieht sich das "Dieser" in dem Satz, den Sie ergänzt haben?	Auf "den Patienten".
ID_101214	Den Chef will der Sekretär stören. Der ist	Der Chef ist in seiner eigenen Abteilung.	Auf was bezieht sich das "Der" in dem Satz, den Sie ergänzt haben?	Auf "Sekretär".
ID_101299	Der Trainer will den Sieger ehren. Der hat	Der hat das Rennen gemacht.	Auf was bezieht sich das "Der" in dem Satz, den Sie ergänzt haben?	Auf den Sieger.
ID_101219	Den Dozenten will der Student treffen. Dieser hat	Den Dozenten am Freitag um 14 Uhr getroffen.	Auf was bezieht sich das "Dieser" in dem Satz, den Sie ergänzt haben?	Auf den Dozenten.
ID_101244	Den Jungen will der Babysitter tadeln. Dieser hat	Er hat die Tür zu laut geschlossen.	Auf was bezieht sich das "Dieser" in dem Satz, den Sie ergänzt haben?	Auf den Jungen.
ID_101264	Den Clown will der Komödiant einladen. Er hat	Er hat einen Clown eingeladen.	Auf was bezieht sich das "Er" in dem Satz, den Sie ergänzt haben?	Auf "den Clown".
ID_101334	Der Abiturient will den Besucher erschrecken. Dieser ist	Er ist ein Kleinkind	Auf was bezieht sich das "Dieser" in dem Satz, den Sie ergänzt haben?	Auf den Besucher.
ID_101289	Der Vorgesetzte will den Assistenten suchen. Der hat	Der Assistent hat sich verirrt.	Auf was bezieht sich das "Der" in dem Satz, den Sie ergänzt haben?	Auf "Assistenten"
ID_101314	Der Kellner soll den Gast bedienen. Dieser ist	Der Gast ist sehr aufgeregt.	Auf was bezieht sich das "Dieser" in dem Satz, den Sie ergänzt haben?	Auf den Gast
ID_101354	Der Wachmann will den Angestellten retten. Er ist	Er ist von einem Brand ausgelöscht worden.	Auf was bezieht sich das "Er" in dem Satz, den Sie ergänzt haben?	Auf "Angestellten".
ID_101364	Der Mieter will den Maler bezahlen. Er ist	Er ist der Mieter.	Auf was bezieht sich das "Er" in dem Satz, den Sie ergänzt haben?	Auf "Mieter".
ID_101194	Den Ordnungshüter soll der Passant informieren. Der ist	Der Passant ist von einem Anwalt angezeigt worden.	Auf was bezieht sich das "Der" in dem Satz, den Sie ergänzt haben?	Auf "Anwalt"
ID_101284	Der Auszubildende soll den Buchhalter sehen. Der hat	Der Buchhalter hat ein großes Problem.	Auf was bezieht sich das "Der" in dem Satz, den Sie ergänzt haben?	Auf "Buchhalter".
ID_101349	Der Soldat will den Kameraden überraschen. Er ist	Er ist mit einem Sprechrohr bewaffnet.	Auf was bezieht sich das "Er" in dem Satz, den Sie ergänzt haben?	Auf "Kameraden".
ID_101279	Der Lehrer will den Klassensprecher loben. Der hat	Der hat eine hervorragende Leistung gezeigt.	Auf was bezieht sich das "Der" in dem Satz, den Sie ergänzt haben?	Auf "Klassensprecher"
ID_101294	Der Bodyguard will den Star verstecken. Der hat	Der Bodyguard will den Star verstecken. Der hat eine Verletzung am Fuß.	Auf was bezieht sich das "Der" in dem Satz, den Sie ergänzt haben?	Auf "den Star"
ID_101224	Den Schauspieler will der Regisseur unterstützen. Dieser hat	Dieser hat eine schwere Verletzung am Bein.	Auf was bezieht sich das "Dieser" in dem Satz, den Sie ergänzt haben?	Auf "Verletzten".
ID_101359	Der Bäckermeister will den Unruhestifter melden. Er ist	Er ist von der Polizei gesucht worden.	Auf was bezieht sich das "Er" in dem Satz, den Sie ergänzt haben?	Auf "Unruhestifter".
ID_101209	Den Politiker will der Künstler zeichnen. Der ist	Der ist tot.	Auf was bezieht sich das "Der" in dem Satz, den Sie ergänzt haben?	Auf "Politiker"
ID_101324	Der Samariter soll den Kranken pflegen. Dieser ist	Er ist schwer verletzt und liegt in einem Krankenhaus.	Auf was bezieht sich das "Dieser" in dem Satz, den Sie ergänzt haben?	Auf den Verletzten
ID_101304	Der Pfleger soll den Opa baden. Der hat	Der Opa hat eine schwere Knieverletzung.	Auf was bezieht sich das "Der" in dem Satz, den Sie ergänzt haben?	Auf "Opa"
ID_101204	Den Dieb soll der Verkäufer anzeigen. Der ist	Der Dieb ist von einem Verstorbenen angezogen worden.	Auf was bezieht sich das "Der" in dem Satz, den Sie ergänzt haben?	Auf "Dieb"
ID_101229	Den Bewerber soll der Manager einstellen. Dieser hat	Dieser hat eine gute Karriereaussicht.	Auf was bezieht sich das "Dieser" in dem Satz, den Sie ergänzt haben?	Auf den Bewerber
ID_101249	Den Abenteurer soll der Journalist fotografieren. Er hat	Er hat einen Koffer mit Sachen dabei.	Auf was bezieht sich das "Er" in dem Satz, den Sie ergänzt haben?	Auf den Abenteurer.
ID_101309	Der Fahrer will den Anfänger überholen. Dieser ist	Er ist nicht bereit, den Überholvorgang zu beenden.	Auf was bezieht sich das "Dieser" in dem Satz, den Sie ergänzt haben?	Auf den Fahrer.
ID_101339	Der Sanitäter muss den Verletzten tragen. Er ist	Er ist von einem Auto angefahren worden.	Auf was bezieht sich das "Er" in dem Satz, den Sie ergänzt haben?	Auf "Verletzten".
ID_101344	Der Pförtner soll den Hausmeister benachrichtigen. Er ist	Er ist von einem Sturm überschwemmt worden.	Auf was bezieht sich das "Er" in dem Satz, den Sie ergänzt haben?	Auf "Hauseigentümer"
ID_101234	Den Sohn will der Vater küssen. Dieser hat	Dieses Kind ist sehr jung.	Auf was bezieht sich das "Dieser" in dem Satz, den Sie ergänzt haben?	Auf "den Sohn"
ID_101259	Den Direktor will der Schüler begrüßen. Er hat	Er hat sich bereits beim Vorstellungsgespräch angemeldet.	Auf was bezieht sich das "Er" in dem Satz, den Sie ergänzt haben?	Auf "den Direktor".
ID_101269	Den Koch soll der Ober loben. Er hat	Er hat eine wunderbare Kokosnuss gekocht.	Auf was bezieht sich das "Er" in dem Satz, den Sie ergänzt haben?	Auf "den Koch".
ID_101189	Den Reiseleiter will dern Busfahrer wecken. Der ist	Der Reiseleiter ist im Bus eingeschlafen.	Auf was bezieht sich das "Der" in dem Satz, den Sie ergänzt haben?	Auf "Reiseleiter".
ID_101274	Den Professor soll der Doktorand vertreten. Er hat	Er hat die Präsentation vergessen.	Auf was bezieht sich das "Er" in dem Satz, den Sie ergänzt haben?	Auf den Doktorand.
ID_101199	Den Angeklagten will der Anwalt kontrollieren. Der ist	Der ist von einem Auto angefahren worden.	Auf was bezieht sich das "Der" in dem Satz, den Sie ergänzt haben?	Auf den Verletzten.
