ID_100722	Den Buchhalter soll der Auszubildende sehen. Dieser hat	die Daten korrekt eingegeben.	Auf was bezieht sich das "Dieser" in dem Satz, den Sie ergänzt haben?	Das "Dieser" bezieht sich auf "Buchhalter".
ID_100666	Den Maler will der Mieter bezahlen. Der ist	ein großer, ungehobelter Mensch	Auf was bezieht sich das "Der" in dem Satz, den Sie ergänzt haben?	Auf "Maler"
ID_100694	Den Assistenten will der Vorgesetzte suchen. Dieser hat	sein Büro verlassen.	Auf was bezieht sich das "Dieser" in dem Satz, den Sie ergänzt haben?	Das ist der Vorgesetzte.
ID_100890	Der Abiturient will den Besucher erschrecken. Er ist		Auf was bezieht sich das "Er" in dem Satz, den Sie ergänzt haben?	
ID_100778	Der Komödiant will den Clown einladen. Der hat	Er ist gerade von der Tour zurückgekommen.	Auf was bezieht sich das "Der" in dem Satz, den Sie ergänzt haben?	Auf "Clown".
ID_100813	Der Ober soll den Koch loben. Der hat	Den köstlichen Braten serviert.	Auf was bezieht sich das "Der" in dem Satz, den Sie ergänzt haben?	Auf "Ober".
ID_100862	Der Kunde will den Fachmann aufsuchen. Er ist	Ein Kunde ist mit seinem Projekt im Rückstand.	Auf was bezieht sich das "Er" in dem Satz, den Sie ergänzt haben?	Auf "Kunde".
ID_100708	Den Opa soll der Pfleger baden. Dieser ist	Von seinem Rollstuhl gefallen und nun fest in seiner Bewegung eingeschränkt.	Auf was bezieht sich das "Dieser" in dem Satz, den Sie ergänzt haben?	Auf "Opas"
ID_100701	Den Klassensprecher will der Lehrer loben. Dieser hat	das Kunstprojekt der Schule geplant und gestaltet.	Auf was bezieht sich das "Dieser" in dem Satz, den Sie ergänzt haben?	Auf "Klassensprecher"
ID_100792	Der Schüler will den Direktor begrüßen. Der hat	gerade sein Büro verlassen.	Auf was bezieht sich das "Der" in dem Satz, den Sie ergänzt haben?	Der bezieht sich auf "Direktor"
ID_100841	Der Anwalt will den Angeklagten kontrollieren. Dieser ist		Auf was bezieht sich das "Dieser" in dem Satz, den Sie ergänzt haben?	Auf "Schüler"
ID_100876	Der Samariter soll den Kranken pflegen. Er ist	Von einem Raubüberfall überrascht worden.	Auf was bezieht sich das "Er" in dem Satz, den Sie ergänzt haben?	Auf "Kranken"
ID_100764	Den Jungen will der Babysitter tadeln. Er hat		Auf was bezieht sich das "Er" in dem Satz, den Sie ergänzt haben?	
ID_100652	Den Kameraden will der Soldat überraschen. Der ist	bei der Übung in eine Kamera gerannt.	Auf was bezieht sich das "Der" in dem Satz, den Sie ergänzt haben?	Auf "Übung"
ID_100869	Der Fahrer will den Anfänger überholen. Er ist	Er ist auf die Gegenfahrbahn geraten.	Auf was bezieht sich das "Er" in dem Satz, den Sie ergänzt haben?	Auf "Fahrer"
ID_100799	Der Journalist soll den Abenteurer fotografieren. Der hat	die berühmte Statue geklaut.	Auf was bezieht sich das "Der" in dem Satz, den Sie ergänzt haben?	Auf "die berühmte Statue"
ID_100687	Den Hausmeister soll der Pförtner benachrichtigen. Der ist	Die Frau muss die Warensendung aufheben. Sie ist	Auf was bezieht sich das "Der" in dem Satz, den Sie ergänzt haben?	Auf "Warensendung"
ID_100848	Der Busfahrer will den Reiseleiter wecken. Dieser ist	Dieser ist an einem anderen Ort geblieben und die Teilnehmer müssen ihn suchen.	Auf was bezieht sich das "Dieser" in dem Satz, den Sie ergänzt haben?	Auf "Reiseleiter"
ID_100680	Den Verletzten muss der Sanitäter tragen. Der ist	der vom Auto angefahren worden ist.	Auf was bezieht sich das "Der" in dem Satz, den Sie ergänzt haben?	Der Patient, der von einem Baum gefallen ist.
ID_100736	Den Bewerber soll der Manager einstellen. Er hat	Die Bewerbung, die dem Personaler vorliegt.	Auf was bezieht sich das "Er" in dem Satz, den Sie ergänzt haben?	Auf "Bewerber".
ID_100827	Der Verkäufer soll den Dieb anzeigen. Dieser ist	Ein junger Mann mit einer dunklen Sonnenbrille, der ein Handy gestohlen hat.	Auf was bezieht sich das "Dieser" in dem Satz, den Sie ergänzt haben?	Auf "junger Mann mit einer dunklen Sonnenbrille, der ein Handy gestohlen hat"
ID_100820	Der Passant soll den Ordnungshüter informieren. Dieser ist	Dieser ist aus dem Fenster gestürzt und bleibt unverletzt.	Auf was bezieht sich das "Dieser" in dem Satz, den Sie ergänzt haben?	Auf "Ordnungshüter"
ID_100673	Den Unruhestifter will der Bäckermeister melden. Der ist	Im Gespräch mit einem Kunden. Er sagte gerade: "Dieser Schuft stiehlt immer wieder meine Kekse!"	Auf was bezieht sich das "Der" in dem Satz, den Sie ergänzt haben?	Auf "Unruhestifter"
ID_100659	Den Angestellten will der Wachmann retten. Der ist	Bei einem Einbruch von den Eindringlingen getötet worden.	Auf was bezieht sich das "Der" in dem Satz, den Sie ergänzt haben?	Auf "Angestellten"
ID_100729	Den Star will der Bodyguard verstecken. Dieser hat	in einer unbekannten Stadt einen	Auf was bezieht sich das "Dieser" in dem Satz, den Sie ergänzt haben?	Auf "Star"
ID_100743	Den Schauspieler will der Regisseur unterstützen. Er hat	Die Figur spielt in einem klassischen Theaterstück, wo sie eine wichtige Rolle hat.	Auf was bezieht sich das "Er" in dem Satz, den Sie ergänzt haben?	Das "Er" bezieht sich auf "Schauspieler", nicht auf "den Regisseur".
ID_100883	Der Steuerberater will den Geschäftsmann warnen. Er ist	Er ist mit dem falschen Unternehmen verbunden.	Auf was bezieht sich das "Er" in dem Satz, den Sie ergänzt haben?	Auf "Geschäftsmann"
ID_100750	Den Sohn will der Vater küssen. Er hat	er gerade vom Fahrrad gefallen und weint	Auf was bezieht sich das "Er" in dem Satz, den Sie ergänzt haben?	Auf "Sohn"
ID_100897	Der Kellner soll den Gast bedienen. Er ist		Auf was bezieht sich das "Er" in dem Satz, den Sie ergänzt haben?	
ID_100757	Den Dozenten will der Student treffen. Er hat	...seine Vorlesung verpasst.	Auf was bezieht sich das "Er" in dem Satz, den Sie ergänzt haben?	Auf "Studenten"
ID_100785	Der Polizist will den Raser prüfen. Der hat	seinen Führerschein nicht dabei.	Auf was bezieht sich das "Der" in dem Satz, den Sie ergänzt haben?	Auf "Raser"
ID_100806	Der Doktorand soll den Professor vertreten. Der hat	Den Studenten eine wichtige Aufgabe erteilt.	Auf was bezieht sich das "Der" in dem Satz, den Sie ergänzt haben?	Auf "Professor"
ID_100771	Den Patienten will der Arzt untersuchen. Er hat	erhebliche Schmerzen im linken Arm.	Auf was bezieht sich das "Er" in dem Satz, den Sie ergänzt haben?	Auf "Patienten"
ID_100855	Der Künstler will den Politiker zeichnen. Dieser ist	Auf eine satirische Art und Weise darzustellen.	Auf was bezieht sich das "Dieser" in dem Satz, den Sie ergänzt haben?	Auf "Politiker"
ID_100715	Den Sieger will der Trainer ehren. Dieser hat	In einem harten Kampf gewonnen.	Auf was bezieht sich das "Dieser" in dem Satz, den Sie ergänzt haben?	Auf "Sieger"
ID_100834	Der Sekretär will den Chef stören. Dieser ist	bei einer wichtigen Besprechung.	Auf was bezieht sich das "Dieser" in dem Satz, den Sie ergänzt haben?	Dieser ist bei einer wichtigen Besprechung.
